,prototype,spacegroup_orig,spacegroup_relax,Egap,Egap_fit,compound
5600,"Rb2Te1_ICSD_55119
",194,194,1.3841,2.77877,Rb4Te2
5601,"Rb2Te1_ICSD_55159
",194,194,1.3707,2.7607,Rb4Te2
5602,"Rb2Te1_ICSD_55118
",194,194,1.3788,2.77162,Rb4Te2
5603,"Rb2Te1_ICSD_55157
",194,194,1.3745,2.76583,Rb4Te2
5604,"Rb2Te1_ICSD_55121
",194,194,1.3738,2.76488,Rb4Te2
5605,"Rb2Te1_ICSD_55127
",194,194,1.3789,2.77176,Rb4Te2
5606,"Rb2Te1_ICSD_55155
",194,194,1.3877,2.78362,Rb4Te2
5607,"Rb2Te1_ICSD_55158
",194,194,1.3711,2.76124,Rb4Te2
5608,"Rb2Te1_ICSD_55125
",194,194,1.375,2.7665,Rb4Te2
5609,"Rb2Te1_ICSD_55156
",194,194,1.38,2.77324,Rb4Te2
5610,"Rb2Te1_ICSD_55126
",194,194,1.3776,2.77,Rb4Te2
5611,"Rb2Te1_ICSD_55154
",194,194,1.3785,2.77122,Rb4Te2
5612,"Rb2Te1_ICSD_55136
",225,225,1.8934,3.4653,Rb2Te1
5613,"Rb2Te1_ICSD_55132
",225,225,1.8915,3.46274,Rb2Te1
5614,"Rb2Te1_ICSD_55133
",225,225,1.8892,3.45964,Rb2Te1
5615,"Rb2Te1_ICSD_55131
",225,225,1.8958,3.46854,Rb2Te1
5616,"Rb2Te1_ICSD_55117
",225,225,1.8908,3.4618,Rb2Te1
5617,"Rb2Te1_ICSD_55135
",225,225,1.8923,3.46382,Rb2Te1
5618,"Rb2Te1_ICSD_55116
",225,225,1.8929,3.46463,Rb2Te1
5619,"Rb2Te1_ICSD_182743
",225,225,1.8907,3.46166,Rb2Te1
5620,"Rb2Te1_ICSD_55134
",225,225,1.8929,3.46463,Rb2Te1
5621,"Rb2Te1_ICSD_55115
",225,225,1.892,3.46342,Rb2Te1
5622,"Dy1Ni1Sb1_ICSD_103339
",216,216,0.0997,1.0474,Dy1Ni1Sb1
5623,"Dy1Ni1Sb1_ICSD_53368
",216,216,0.1038,1.05292,Dy1Ni1Sb1
5624,"Cs2Te3_ICSD_53245
",36,36,0.5208,1.61504,Cs4Te6
5625,"K2Mo3Se18_ICSD_57399
",4,4,0.922,2.15586,K4Mo6Se36
5626,"K2Mo3Se18_ICSD_54262
",4,4,0.922,2.15586,K4Mo6Se36
5627,"Hf1O2_ICSD_173967
",225,225,3.8049,6.04201,Hf1O2
5628,"Hf1O2_ICSD_180834
",225,225,3.8049,6.04201,Hf1O2
5629,"Hf1O2_ICSD_53033
",225,225,3.8052,6.04241,Hf1O2
5630,"Hf1O2_ICSD_180833
",225,225,3.8043,6.0412,Hf1O2
5631,"Ca2F4_ICSD_246961
",166,166,7.1361,10.5325,Ca1F2
5632,"Ca1F2_ICSD_53978
",225,225,7.1318,10.5267,Ca1F2
5633,"Ca1F2_ICSD_40938
",225,225,7.1267,10.5198,Ca1F2
5634,"Ca1F2_ICSD_28730
",225,225,7.1319,10.5268,Ca1F2
5635,"Ca1F2_ICSD_181244
",225,225,7.1317,10.5265,Ca1F2
5636,"Ca1F2_ICSD_656448
",225,225,7.1318,10.5267,Ca1F2
5637,"Ca1F2_ICSD_60559
",225,225,7.1319,10.5268,Ca1F2
5638,"Ca1F2_ICSD_82707
",225,225,7.1319,10.5268,Ca1F2
5639,"Ca1F2_ICSD_60368
",225,225,7.1318,10.5267,Ca1F2
5640,"Ca1F2_ICSD_60369
",225,225,7.1318,10.5267,Ca1F2
5641,"Ca1F2_ICSD_60371
",225,225,7.1315,10.5263,Ca1F2
5642,"Ca1F2_ICSD_44937
",225,225,7.1318,10.5267,Ca1F2
5643,"Ca1F2_ICSD_52754
",225,225,7.1318,10.5267,Ca1F2
5644,"Ca1F2_ICSD_76045
",225,225,7.1318,10.5267,Ca1F2
5645,"Ca1F2_ICSD_44618
",225,225,7.1316,10.5264,Ca1F2
5646,"Ca1F2_ICSD_655133
",225,225,7.1319,10.5268,Ca1F2
5647,"Ca1F2_ICSD_41413
",225,225,7.1318,10.5267,Ca1F2
5648,"Ca1F2_ICSD_60370
",225,225,7.1316,10.5264,Ca1F2
5649,"Ca1F2_ICSD_51237
",123,123,5.136,7.83633,Ca1F2
5650,"K4Mn1Mo4O15_ICSD_54020
",147,147,3.1061,5.10002,K8Mn2Mo8O30
5651,"K10Mg1Mo7O27_ICSD_54015
",31,31,3.6042,5.77146,K20Mg2Mo14O54
5652,"N2O4_ICSD_52347
",204,204,2.8821,4.79807,N6O12
5653,"N2O4_ICSD_201141
",204,204,2.8047,4.69374,N6O12
5654,"N2O4_ICSD_29047
",204,204,2.8262,4.72272,N6O12
5655,"N2O4_ICSD_201142
",204,204,2.8247,4.7207,N6O12
5656,"N2O4_ICSD_201140
",204,204,2.8109,4.70209,N6O12
5657,"N2O4_ICSD_31175
",199,199,1.0242,2.29362,N6O12
5658,"Ba1Pt2S3_ICSD_55077
",92,92,1.6148,3.08975,Ba12Pt24S36
5659,"Ca1F2_ICSD_51239
",26,26,6.236,9.31913,Ca2F4
5660,"O3_ICSD_51500
",61,61,1.1997,2.5302,O24
5661,"Hg2Mo2O7_ICSD_51512
",15,15,2.2641,3.96501,Hg8Mo8O28
5662,"Hf1I1N1_ICSD_51774
",166,166,0.9753,2.2277,Hf2I2N2
5663,"Ag1I1_ICSD_56553
",186,186,2.0123,3.62558,Ag2I2
5664,"Ag1I1_ICSD_200104
",186,186,1.9941,3.60105,Ag2I2
5665,"Ag1I1_ICSD_15589
",186,186,2.0009,3.61021,Ag2I2
5666,"Ag1I1_ICSD_79678
",186,186,2.0035,3.61372,Ag2I2
5667,"Ag1I1_ICSD_31054
",186,186,2.0002,3.60927,Ag2I2
5668,"Ag1I1_ICSD_62791
",186,186,1.9987,3.60725,Ag2I2
5669,"Ag1I1_ICSD_200102
",186,186,1.998,3.6063,Ag2I2
5670,"Ag1I1_ICSD_62790
",186,186,1.9983,3.60671,Ag2I2
5671,"Ag1I1_ICSD_27845
",186,186,1.9938,3.60064,Ag2I2
5672,"Ag1I1_ICSD_62789
",186,186,2.0017,3.61129,Ag2I2
5673,"Ag1I1_ICSD_79677
",186,186,2.0031,3.61318,Ag2I2
5674,"Ag1I1_ICSD_63655
",186,186,2.0015,3.61102,Ag2I2
5675,"Ag1I1_ICSD_65063
",186,186,1.9997,3.6086,Ag2I2
5676,"Ag1I1_ICSD_62792
",186,186,1.9984,3.60684,Ag2I2
5677,"Ag1I1_ICSD_200103
",186,186,1.9939,3.60078,Ag2I2
5678,"Ag1I1_ICSD_161580
",186,186,2.0109,3.62369,Ag2I2
5679,"Ag1I1_ICSD_56557
",11,129,1.4666,2.88998,Ag2I2
5680,"Ag1I1_ICSD_56558
",11,11,1.4639,2.88634,Ag2I2
